zem    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL
1100.7731    1.4920785e-11    0    0    0    0    0    0    0    1.2566118e-14    9.1492351e-14    1.9312677e-13    2.4696763e-13    4.5524787e-13    6.0668772e-13    5.8896664e-13    4.5785918e-13    6.1049159e-15    4.1606702e-14    0    3.5438871e-13    6.2927712e-14    0    1.2031836e-13    0    1.6800237e-13    1.5876394e-15    1.8637213e-13    3.5367126e-12    0    0    0    0    0
1100.0498    1.5018768e-11    0    0    0    0    0    0    0    1.2841856e-14    9.3424345e-14    1.9757906e-13    2.5319247e-13    4.6523992e-13    6.1895762e-13    6.0071078e-13    4.6667379e-13    6.210468e-15    4.2452777e-14    0    3.6128976e-13    6.4213888e-14    0    1.2236809e-13    0    1.7074496e-13    1.4913481e-15    1.8999038e-13    3.6084493e-12    0    0    0    0    0
1099.3264    1.5115598e-11    0    0    0    0    0    0    0    1.3120845e-14    9.5377577e-14    2.0207872e-13    2.5948078e-13    4.7532555e-13    6.3133604e-13    6.1255319e-13    4.7555151e-13    6.3163562e-15    4.3306428e-14    0    3.6824309e-13    6.5510632e-14    0    1.2443489e-13    0    1.7351108e-13    1.3942229e-15    1.9363571e-13    3.6808062e-12    0    0    0    0    0
1098.603    1.5211215e-11    0    0    0    0    0    0    0    1.3403039e-14    9.7351684e-14    2.0662469e-13    2.6583082e-13    4.8550207e-13    6.4381982e-13    6.2449071e-13    4.8448972e-13    6.4225375e-15    4.4167441e-14    0    3.752467e-13    6.681758e-14    0    1.2651837e-13    0    1.7630025e-13    1.2963378e-15    1.9730706e-13    3.7537642e-12    0    0    0    0    0
1097.8797    1.5305557e-11    0    0    0    0    0    0    0    1.3688391e-14    9.9346294e-14    2.1121593e-13    2.7224077e-13    4.9576678e-13    6.5640579e-13    6.3652016e-13    4.9348573e-13    6.5289692e-15    4.5035598e-14    0    3.8229858e-13    6.8134362e-14    0    1.2861811e-13    0    1.79112e-13    1.1977696e-15    2.0100337e-13    3.8273042e-12    0    0    0    0    0
1097.1563    1.5398564e-11    0    0    0    0    0    0    0    1.3976853e-14    1.0136105e-13    2.1585137e-13    2.7870888e-13    5.0611703e-13    6.6909088e-13    6.4863846e-13    5.0253698e-13    6.63561e-15    4.591069e-14    0    3.8939679e-13    6.9460621e-14    0    1.3073373e-13    0    1.8194592e-13    1.0985979e-15    2.0472362e-13    3.9014077e-12    0    0    0    0    0
1096.433    1.5490169e-11    0    0    0    0    0    0    0    1.4268369e-14    1.0339552e-13    2.2052978e-13    2.8523309e-13    5.1654976e-13    6.8187148e-13    6.6084199e-13    5.1164046e-13    6.7424135e-15    4.679247e-14    0    3.9653907e-13    7.0795941e-14    0    1.3286476e-13    0    1.8480144e-13    9.9890379e-16    2.0846662e-13    3.9760527e-12    0    0    0    0    0
1095.7096    1.5580308e-11    0    0    0    0    0    0    0    1.4562889e-14    1.0544933e-13    2.2525006e-13    2.9181155e-13    5.2706218e-13    6.9474438e-13    6.7312756e-13    5.2079354e-13    6.8493377e-15    4.7680718e-14    0    4.037234e-13    7.213995e-14    0    1.3501081e-13    0    1.8767813e-13    8.9877171e-16    2.1223129e-13    4.05122e-12    0    0    0    0    0
1094.9863    1.5668914e-11    0    0    0    0    0    0    0    1.4860352e-14    1.07522e-13    2.3001091e-13    2.9844212e-13    5.3765112e-13    7.0770587e-13    6.8549148e-13    5.2999318e-13    6.9563361e-15    4.8575181e-14    0    4.109475e-13    7.3492222e-14    0    1.371714e-13    0    1.9057544e-13    7.9828772e-16    2.1601644e-13    4.1268873e-12    0    0    0    0    0
1094.2629    1.5755918e-11    0    0    0    0    0    0    0    1.5160699e-14    1.096131e-13    2.3481106e-13    3.0512268e-13    5.4831341e-13    7.2075228e-13    6.9793008e-13    5.3923637e-13    7.0633629e-15    4.9475607e-14    0    4.1820907e-13    7.4852334e-14    0    1.3934606e-13    0    1.9349283e-13    6.9754042e-16    2.1982085e-13    4.2030324e-12    0    0    0    0    0
