zem    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL
1085.5827    2.2504155e-11    0    0    0    0    0    0    0    6.5758561e-14    4.6302906e-13    1.149977e-12    1.7188264e-12    2.6208739e-12    3.1060149e-12    2.9999711e-12    2.3006925e-12    2.9458779e-14    2.1416111e-13    0    1.7903765e-12    3.361708e-13    0    4.5730069e-13    0    5.8230418e-13    0    9.4098674e-13    1.8360976e-11    0    0    0    0    0
1084.8593    2.2535905e-11    0    0    0    0    0    0    0    6.5712675e-14    4.6250765e-13    1.1476251e-12    1.7138909e-12    2.6135849e-12    3.0976458e-12    2.9909715e-12    2.2921113e-12    2.9284908e-14    2.1359742e-13    0    1.7841007e-12    3.3507353e-13    0    4.5649496e-13    0    5.8167465e-13    0    9.3762304e-13    1.8307961e-11    0    0    0    0    0
1084.136    2.2568162e-11    0    0    0    0    0    0    0    6.568752e-14    4.6213181e-13    1.145643e-12    1.7095194e-12    2.6071434e-12    3.0902699e-12    2.982935e-12    2.2842749e-12    2.9120788e-14    2.1310219e-13    0    1.7784045e-12    3.3408496e-13    0    4.5582951e-13    0    5.8121992e-13    0    9.3456475e-13    1.8260846e-11    0    0    0    0    0
1083.4126    2.2600603e-11    0    0    0    0    0    0    0    6.5682025e-14    4.6189381e-13    1.1440108e-12    1.7056808e-12    2.6015018e-12    3.0838311e-12    2.9758068e-12    2.2771395e-12    2.89658e-14    2.1267155e-13    0    1.7732543e-12    3.3319885e-13    0    4.5529641e-13    0    5.8093023e-13    0    9.3179402e-13    1.8219296e-11    0    0    0    0    0
1082.6893    2.2632933e-11    0    0    0    0    0    0    0    6.5695235e-14    4.6178676e-13    1.1427104e-12    1.7023471e-12    2.5966176e-12    3.078279e-12    2.9695372e-12    2.2706658e-12    2.8819388e-14    2.1230206e-13    0    1.7686195e-12    3.3240958e-13    0    4.5488856e-13    0    5.8079683e-13    0    9.2929485e-13    1.818301e-11    0    0    0    0    0
1081.9659    2.2664883e-11    0    0    0    0    0    0    0    6.57263e-14    4.6180453e-13    1.1417259e-12    1.6994932e-12    2.5924525e-12    3.0735685e-12    2.9640819e-12    2.2648185e-12    2.8681051e-14    2.1199062e-13    0    1.7644731e-12    3.3171215e-13    0    4.5459961e-13    0    5.8081192e-13    0    9.2705288e-13    1.8151719e-11    0    0    0    0    0
1081.2426    2.2696206e-11    0    0    0    0    0    0    0    6.5774459e-14    4.6194159e-13    1.1410428e-12    1.6970967e-12    2.5889724e-12    3.0696591e-12    2.9594013e-12    2.2595657e-12    2.8550337e-14    2.1173445e-13    0    1.7607905e-12    3.3110202e-13    0    4.5442384e-13    0    5.8096847e-13    0    9.2505517e-13    1.8125181e-11    0    0    0    0    0
1080.5192    2.272667e-11    0    0    0    0    0    0    0    6.5839029e-14    4.62193e-13    1.1406482e-12    1.6951373e-12    2.5861463e-12    3.0665141e-12    2.955459e-12    2.2548787e-12    2.8426832e-14    2.1153103e-13    0    1.7575496e-12    3.3057511e-13    0    4.5435609e-13    0    5.8126015e-13    0    9.2329e-13    1.8103176e-11    0    0    0    0    0
1079.7959    2.2756062e-11    0    0    0    0    0    0    0    6.5919397e-14    4.6255431e-13    1.1405303e-12    1.6935966e-12    2.5839463e-12    3.0641005e-12    2.9522227e-12    2.2507313e-12    2.8310162e-14    2.113781e-13    0    1.7547303e-12    3.3012771e-13    0    4.5439171e-13    0    5.8168127e-13    0    9.2174677e-13    1.8085507e-11    0    0    0    0    0
1079.0725    2.2784184e-11    0    0    0    0    0    0    0    6.6015014e-14    4.6302151e-13    1.1406787e-12    1.6924582e-12    2.5823471e-12    3.0623883e-12    2.9496628e-12    2.2470999e-12    2.8199985e-14    2.1127361e-13    0    1.7523144e-12    3.2975648e-13    0    4.545265e-13    0    5.8222667e-13    0    9.2041586e-13    1.8071995e-11    0    0    0    0    0
1078.3492    2.2810846e-11    0    0    0    0    0    0    0    6.6125385e-14    4.63591e-13    1.1410839e-12    1.6917071e-12    2.5813258e-12    3.0613505e-12    2.9477524e-12    2.243963e-12    2.8095988e-14    2.1121569e-13    0    1.7502854e-12    3.2945838e-13    0    4.5475663e-13    0    5.8289169e-13    0    9.1928852e-13    1.8062478e-11    0    0    0    0    0
1077.6258    2.2835872e-11    0    0    0    0    0    0    0    6.6250063e-14    4.642595e-13    1.1417372e-12    1.6913296e-12    2.5808616e-12    3.0609621e-12    2.9464673e-12    2.2413009e-12    2.7997884e-14    2.1120265e-13    0    1.748628e-12    3.2923062e-13    0    4.5507863e-13    0    5.8367208e-13    0    9.1835675e-13    1.8056807e-11    0    0    0    0    0
1076.9025    2.2859093e-11    0    0    0    0    0    0    0    6.6388645e-14    4.6502405e-13    1.1426307e-12    1.6913133e-12    2.5809355e-12    3.0612008e-12    2.9457851e-12    2.2390954e-12    2.7905408e-14    2.1123294e-13    0    1.7473285e-12    3.2907068e-13    0    4.5548934e-13    0    5.8456399e-13    0    9.1761325e-13    1.8054846e-11    0    0    0    0    0
1076.1791    2.2880348e-11    0    0    0    0    0    0    0    6.6540767e-14    4.6588198e-13    1.1437573e-12    1.691647e-12    2.5815301e-12    3.062046e-12    2.9456853e-12    2.2373303e-12    2.7818317e-14    2.1130517e-13    0    1.7463743e-12    3.2897623e-13    0    4.5598586e-13    0    5.855639e-13    0    9.1705133e-13    1.8056474e-11    0    0    0    0    0
1075.4558    2.2899485e-11    0    0    0    0    0    0    0    6.6706101e-14    4.6683086e-13    1.1451105e-12    1.6923204e-12    2.5826297e-12    3.0634787e-12    2.9461495e-12    2.2359902e-12    2.7736385e-14    2.1141804e-13    0    1.7457537e-12    3.2894516e-13    0    4.5656558e-13    0    5.8666861e-13    0    9.1666484e-13    1.8061577e-11    0    0    0    0    0
1074.7324    2.2916355e-11    0    0    0    0    0    0    0    6.6884349e-14    4.6786847e-13    1.1466845e-12    1.6933241e-12    2.5842198e-12    3.065482e-12    2.9471604e-12    2.2350613e-12    2.7659403e-14    2.1157038e-13    0    1.7454561e-12    3.2897552e-13    0    4.5722605e-13    0    5.8787519e-13    0    9.1644813e-13    1.8070051e-11    0    0    0    0    0
1074.009    2.2930816e-11    0    0    0    0    0    0    0    6.7075243e-14    4.6899282e-13    1.1484739e-12    1.6946494e-12    2.5862871e-12    3.0680398e-12    2.9487024e-12    2.2345307e-12    2.7587177e-14    2.117611e-13    0    1.7454716e-12    3.290655e-13    0    4.5796508e-13    0    5.8918095e-13    0    9.1639602e-13    1.8081803e-11    0    0    0    0    0
1073.2857    2.2942729e-11    0    0    0    0    0    0    0    6.7278539e-14    4.7020209e-13    1.1504737e-12    1.6962885e-12    2.5888195e-12    3.0711378e-12    2.950761e-12    2.2343865e-12    2.7519526e-14    2.1198922e-13    0    1.7457912e-12    3.2921348e-13    0    4.5878063e-13    0    5.9058343e-13    0    9.1650369e-13    1.8096744e-11    0    0    0    0    0
1072.5623    2.2951958e-11    0    0    0    0    0    0    0    6.7494018e-14    4.7149462e-13    1.1526794e-12    1.6982342e-12    2.5918057e-12    3.0747625e-12    2.9533229e-12    2.2346178e-12    2.7456282e-14    2.1225382e-13    0    1.7464065e-12    3.2941792e-13    0    4.5967083e-13    0    5.9208039e-13    0    9.1676671e-13    1.8114794e-11    0    0    0    0    0
1071.839    2.2958374e-11    0    0    0    0    0    0    0    6.7721482e-14    4.728689e-13    1.155087e-12    1.7004798e-12    2.5952356e-12    3.0789017e-12    2.9563758e-12    2.2352145e-12    2.7397288e-14    2.1255407e-13    0    1.7473097e-12    3.2967743e-13    0    4.6063394e-13    0    5.9366973e-13    0    9.1718098e-13    1.8135879e-11    0    0    0    0    0
1071.1156    2.2961847e-11    0    0    0    0    0    0    0    6.7960751e-14    4.7432357e-13    1.1576927e-12    1.7030192e-12    2.5990996e-12    3.0835441e-12    2.9599084e-12    2.236167e-12    2.7342397e-14    2.1288919e-13    0    1.7484938e-12    3.299907e-13    0    4.616684e-13    0    5.9534957e-13    0    9.177427e-13    1.8159932e-11    0    0    0    0    0
1070.3923    2.296225e-11    0    0    0    0    0    0    0    6.8211665e-14    4.758574e-13    1.1604931e-12    1.705847e-12    2.6033892e-12    3.0886793e-12    2.9639101e-12    2.2374667e-12    2.729147e-14    2.1325848e-13    0    1.749952e-12    3.3035655e-13    0    4.6277274e-13    0    5.9711814e-13    0    9.1844835e-13    1.8186889e-11    0    0    0    0    0
1069.6689    2.2959459e-11    0    0    0    0    0    0    0    6.8474079e-14    4.7746926e-13    1.163485e-12    1.708958e-12    2.6080963e-12    3.0942976e-12    2.9683714e-12    2.2391054e-12    2.7244377e-14    2.1366127e-13    0    1.7516782e-12    3.3077386e-13    0    4.639456e-13    0    5.9897383e-13    0    9.1929466e-13    1.8216693e-11    0    0    0    0    0
1068.9456    2.2953352e-11    0    0    0    0    0    0    0    6.8747865e-14    4.7915813e-13    1.1666657e-12    1.7123476e-12    2.6132136e-12    3.1003902e-12    2.9732833e-12    2.2410757e-12    2.7200998e-14    2.1409698e-13    0    1.7536666e-12    3.3124161e-13    0    4.6518576e-13    0    6.0091517e-13    0    9.2027859e-13    1.824929e-11    0    0    0    0    0
1068.2222    2.2943806e-11    0    0    0    0    0    0    0    6.9032907e-14    4.809231e-13    1.1700326e-12    1.7160114e-12    2.6187342e-12    3.106949e-12    2.9786375e-12    2.2433704e-12    2.7161217e-14    2.1456505e-13    0    1.7559121e-12    3.3175886e-13    0    4.6649205e-13    0    6.0294079e-13    0    9.2139733e-13    1.828463e-11    0    0    0    0    0
1067.4989    2.2930703e-11    0    0    0    0    0    0    0    6.9329102e-14    4.8276335e-13    1.1735833e-12    1.7199455e-12    2.6246521e-12    3.1139663e-12    2.9844263e-12    2.2459831e-12    2.7124925e-14    2.1506496e-13    0    1.7584095e-12    3.3232471e-13    0    4.6786341e-13    0    6.0504942e-13    0    9.2264825e-13    1.8322667e-11    0    0    0    0    0
1066.7755    2.2913921e-11    0    0    0    0    0    0    0    6.9636361e-14    4.8467813e-13    1.1773156e-12    1.7241464e-12    2.6309615e-12    3.1214353e-12    2.9906428e-12    2.2489076e-12    2.7092022e-14    2.1559624e-13    0    1.7611544e-12    3.3293837e-13    0    4.6929888e-13    0    6.0723991e-13    0    9.240289e-13    1.8363361e-11    0    0    0    0    0
1066.0522    2.2893343e-11    0    0    0    0    0    0    0    6.9954604e-14    4.8666678e-13    1.1812277e-12    1.7286107e-12    2.6376572e-12    3.1293495e-12    2.9972802e-12    2.2521383e-12    2.7062409e-14    2.1615847e-13    0    1.7641425e-12    3.3359907e-13    0    4.7079754e-13    0    6.095112e-13    0    9.2553703e-13    1.8406671e-11    0    0    0    0    0
1065.3288    2.286885e-11    0    0    0    0    0    0    0    7.0283762e-14    4.8872871e-13    1.1853178e-12    1.7333356e-12    2.6447343e-12    3.1377031e-12    3.0043326e-12    2.25567e-12    2.7035996e-14    2.1675124e-13    0    1.7673698e-12    3.3430613e-13    0    4.7235857e-13    0    6.1186231e-13    0    9.2717051e-13    1.8452562e-11    0    0    0    0    0
1064.6055    2.2840325e-11    0    0    0    0    0    0    0    7.0623779e-14    4.9086342e-13    1.1895844e-12    1.7383183e-12    2.6521884e-12    3.1464906e-12    3.0117944e-12    2.2594975e-12    2.7012696e-14    2.1737419e-13    0    1.7708326e-12    3.3505888e-13    0    4.7398118e-13    0    6.1429234e-13    0    9.2892738e-13    1.8501001e-11    0    0    0    0    0
1063.8821    2.280765e-11    0    0    0    0    0    0    0    7.0974602e-14    4.9307043e-13    1.194026e-12    1.7435564e-12    2.6600156e-12    3.1557071e-12    3.0196604e-12    2.2636164e-12    2.6992427e-14    2.1802699e-13    0    1.7745274e-12    3.3585675e-13    0    4.7566469e-13    0    6.1680047e-13    0    9.308058e-13    1.8551958e-11    0    0    0    0    0
1063.1588    2.2770707e-11    0    0    0    0    0    0    0    7.1336193e-14    4.9534936e-13    1.1986414e-12    1.7490476e-12    2.6682122e-12    3.165348e-12    3.0279258e-12    2.2680224e-12    2.697511e-14    2.1870932e-13    0    1.7784512e-12    3.3669917e-13    0    4.7740844e-13    0    6.1938595e-13    0    9.3280408e-13    1.8605404e-11    0    0    0    0    0
1062.4354    2.272938e-11    0    0    0    0    0    0    0    7.1708519e-14    4.9769987e-13    1.2034296e-12    1.75479e-12    2.6767748e-12    3.1754092e-12    3.0365863e-12    2.2727115e-12    2.6960671e-14    2.1942092e-13    0    1.7826009e-12    3.3758564e-13    0    4.7921182e-13    0    6.2204808e-13    0    9.3492064e-13    1.8661314e-11    0    0    0    0    0
1061.712    2.2683551e-11    0    0    0    0    0    0    0    7.2091554e-14    5.0012169e-13    1.2083895e-12    1.7607818e-12    2.6857004e-12    3.1858868e-12    3.0456378e-12    2.2776799e-12    2.694904e-14    2.2016153e-13    0    1.7869737e-12    3.3851569e-13    0    4.810743e-13    0    6.2478624e-13    0    9.37154e-13    1.8719665e-11    0    0    0    0    0
1060.9887    2.2633102e-11    0    0    0    0    0    0    0    7.2485282e-14    5.0261457e-13    1.2135204e-12    1.7670214e-12    2.6949864e-12    3.1967774e-12    3.0550766e-12    2.2829243e-12    2.694015e-14    2.2093091e-13    0    1.7915672e-12    3.394889e-13    0    4.8299537e-13    0    6.2759986e-13    0    9.395028e-13    1.8780435e-11    0    0    0    0    0
1060.2653    2.2577915e-11    0    0    0    0    0    0    0    7.2889692e-14    5.0517834e-13    1.2188216e-12    1.7735075e-12    2.7046303e-12    3.2080778e-12    3.0648994e-12    2.2884413e-12    2.6933937e-14    2.2172886e-13    0    1.796379e-12    3.4050486e-13    0    4.8497458e-13    0    6.3048843e-13    0    9.4196577e-13    1.8843605e-11    0    0    0    0    0
1059.542    2.2517874e-11    0    0    0    0    0    0    0    7.330478e-14    5.0781285e-13    1.2242924e-12    1.780239e-12    2.71463e-12    3.2197852e-12    3.0751031e-12    2.294228e-12    2.6930338e-14    2.225552e-13    0    1.8014069e-12    3.4156321e-13    0    4.8701151e-13    0    6.3345147e-13    0    9.4454174e-13    1.8909157e-11    0    0    0    0    0
1058.8186    2.2452858e-11    0    0    0    0    0    0    0    7.3730549e-14    5.1051802e-13    1.2299324e-12    1.7872146e-12    2.7249834e-12    3.2318972e-12    3.0856848e-12    2.3002817e-12    2.6929297e-14    2.2340976e-13    0    1.8066488e-12    3.4266364e-13    0    4.8910578e-13    0    6.3648858e-13    0    9.4722962e-13    1.8977075e-11    0    0    0    0    0
1058.0953    2.2382749e-11    0    0    0    0    0    0    0    7.4167008e-14    5.132938e-13    1.2357413e-12    1.7944337e-12    2.7356891e-12    3.2444113e-12    3.096642e-12    2.3065996e-12    2.6930758e-14    2.2429239e-13    0    1.812103e-12    3.4380583e-13    0    4.9125706e-13    0    6.3959937e-13    0    9.5002842e-13    1.9047346e-11    0    0    0    0    0
1057.3719    2.2307429e-11    0    0    0    0    0    0    0    7.4614171e-14    5.1614017e-13    1.2417188e-12    1.8018955e-12    2.7467454e-12    3.2573257e-12    3.1079724e-12    2.3131796e-12    2.6934666e-14    2.2520296e-13    0    1.8177677e-12    3.4498952e-13    0    4.9346504e-13    0    6.4278353e-13    0    9.5293722e-13    1.9119956e-11    0    0    0    0    0
1056.6486    2.2226777e-11    0    0    0    0    0    0    0    7.5072058e-14    5.1905715e-13    1.2478647e-12    1.8095995e-12    2.7581512e-12    3.2706386e-12    3.119674e-12    2.3200193e-12    2.6940972e-14    2.2614137e-13    0    1.8236413e-12    3.4621447e-13    0    4.9572945e-13    0    6.4604077e-13    0    9.5595517e-13    1.9194894e-11    0    0    0    0    0
1055.9252    2.2140673e-11    0    0    0    0    0    0    0    7.5540696e-14    5.2204483e-13    1.254179e-12    1.8175452e-12    2.7699056e-12    3.2843484e-12    3.131745e-12    2.3271168e-12    2.6949627e-14    2.2710751e-13    0    1.8297225e-12    3.4748046e-13    0    4.9805006e-13    0    6.4937083e-13    0    9.590815e-13    1.9272151e-11    0    0    0    0    0
1055.2019    2.2048997e-11    0    0    0    0    0    0    0    7.6020115e-14    5.2510328e-13    1.2606617e-12    1.8257324e-12    2.7820075e-12    3.2984539e-12    3.1441838e-12    2.3344702e-12    2.6960584e-14    2.2810131e-13    0    1.83601e-12    3.4878729e-13    0    5.0042666e-13    0    6.527735e-13    0    9.623155e-13    1.9351717e-11    0    0    0    0    0
1054.4785    2.1951628e-11    0    0    0    0    0    0    0    7.651035e-14    5.2823265e-13    1.2673129e-12    1.834161e-12    2.7944566e-12    3.3129541e-12    3.1569889e-12    2.3420777e-12    2.6973799e-14    2.2912271e-13    0    1.8425025e-12    3.5013481e-13    0    5.0285906e-13    0    6.5624861e-13    0    9.6565653e-13    1.9433587e-11    0    0    0    0    0
1053.7552    2.1848444e-11    0    0    0    0    0    0    0    7.7011444e-14    5.314331e-13    1.2741329e-12    1.8428309e-12    2.8072522e-12    3.327848e-12    3.1701593e-12    2.349938e-12    2.6989228e-14    2.3017166e-13    0    1.849199e-12    3.5152286e-13    0    5.0534712e-13    0    6.5979601e-13    0    9.6910401e-13    1.9517754e-11    0    0    0    0    0
1053.0318    2.1739322e-11    0    0    0    0    0    0    0    7.752344e-14    5.3470484e-13    1.2811217e-12    1.8517423e-12    2.8203941e-12    3.3431351e-12    3.1836938e-12    2.3580495e-12    2.7006832e-14    2.3124812e-13    0    1.8560986e-12    3.5295133e-13    0    5.078907e-13    0    6.634156e-13    0    9.7265742e-13    1.9604213e-11    0    0    0    0    0
1052.3085    2.1624139e-11    0    0    0    0    0    0    0    7.8046389e-14    5.3804808e-13    1.2882799e-12    1.8608954e-12    2.8338823e-12    3.3588148e-12    3.1975917e-12    2.366411e-12    2.702657e-14    2.3235206e-13    0    1.8632005e-12    3.544201e-13    0    5.1048972e-13    0    6.6710729e-13    0    9.763163e-13    1.9692962e-11    0    0    0    0    0
1051.5851    2.1502773e-11    0    0    0    0    0    0    0    7.8580346e-14    5.4146309e-13    1.2956079e-12    1.8702906e-12    2.8477168e-12    3.374887e-12    3.2118524e-12    2.3750214e-12    2.7048404e-14    2.3348349e-13    0    1.8705039e-12    3.559291e-13    0    5.1314408e-13    0    6.7087103e-13    0    9.8008025e-13    1.9783997e-11    0    0    0    0    0
1050.8618    2.1375099e-11    0    0    0    0    0    0    0    7.9125369e-14    5.4495015e-13    1.3031062e-12    1.8799282e-12    2.8618979e-12    3.3913514e-12    3.2264753e-12    2.3838796e-12    2.70723e-14    2.346424e-13    0    1.8780081e-12    3.5747826e-13    0    5.1585375e-13    0    6.747068e-13    0    9.8394889e-13    1.9877317e-11    0    0    0    0    0
1050.1384    2.1240992e-11    0    0    0    0    0    0    0    7.9681522e-14    5.4850958e-13    1.3107752e-12    1.8898089e-12    2.8764259e-12    3.4082082e-12    3.2414603e-12    2.3929848e-12    2.7098221e-14    2.3582881e-13    0    1.8857128e-12    3.5906754e-13    0    5.1861868e-13    0    6.786146e-13    0    9.8792194e-13    1.9972921e-11    0    0    0    0    0
