F    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL   ALL
1.7988709    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0   0
1.8197009    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0   0
1.840772    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0   0
1.8620871    0    0    0    0    0    0    0    0    1.0626759e-20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.0626759e-20    0    0    0    0    0   1.0607564e-20
1.8836491    0    0    0    0    0    0    0    0    1.9135463e-20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.9135463e-20    0    0    0    0    0   1.9116456e-20
1.9054607    0    0    0    0    0    0    0    0    3.3940758e-20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.3940758e-20    0    0    0    0    0   3.3922631e-20
1.9275249    0    0    0    0    0    0    0    0    5.966849e-20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.966849e-20    0    0    0    0    0   5.965746e-20
1.9498446    0    0    0    0    0    0    0    0    1.0437813e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.0437813e-19    0    0    0    0    0   1.0435566e-19
1.9724227    0    0    0    0    0    0    0    0    1.8196809e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.8196809e-19    0    0    0    0    0   1.8194719e-19
1.9952623    0    0    0    0    0    0    0    0    3.1612802e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.1612802e-19    2.2566628e-18    0    0    0    2.2566628e-18   2.5727908e-18
2.0183664    0    0    0    0    0    0    0    0    5.4748833e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.4748833e-19    0    0    0    0    0   0
2.0417379    0    0    0    0    0    0    0    0    9.5177939e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    9.5177939e-19    0    0    0    0    0   0
2.0653802    0    0    0    0    0    0    0    0    1.7103942e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.7103942e-18    0    0    0    0    0   0
2.0892961    0    0    0    0    0    0    0    0    3.4317451e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.4317451e-18    0    0    0    0    0   0
2.113489    0    0    0    0    0    0    0    0    8.5399757e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    8.5399757e-18    0    0    0    0    0   0
2.1379621    0    0    0    0    0    0    0    0    2.6567146e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.6567146e-17    0    0    0    0    0   0
2.1627185    0    0    0    0    0    0    0    0    9.1529665e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    9.1529665e-17    0    0    0    0    0   0
2.1877616    0    0    0    0    0    0    0    0    3.1050243e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.1050243e-16    0    0    0    0    0   0
2.2130947    0    0    0    0    0    0    0    0    9.7769649e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    9.7769649e-16    0    0    0    0    0   0
2.2387211    0    0    0    0    0    0    0    0    2.7940788e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.7940788e-15    0    0    0    0    0   0
2.2646443    0    0    0    0    0    0    0    0    7.1942392e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    7.1942392e-15    0    0    0    0    0   0
2.2908677    0    0    0    0    0    0    0    0    1.6657578e-14    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.6657578e-14    0    0    0    0    0   0
2.3173946    0    0    0    0    0    0    0    0    3.4691692e-14    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.4691692e-14    0    0    0    0    0   0
2.3442288    0    0    0    0    0    0    0    0    6.5119191e-14    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.5119191e-14    0    0    0    0    0   0
2.3713737    0    0    0    0    0    0    0    0    1.1067529e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.1067529e-13    0    0    0    0    0   3.1736814e-14
2.3988329    0    0    0    0    0    0    0    0    1.7163413e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.7163413e-13    0    0    0    0    0   1.0211524e-13
2.4266101    0    0    0    0    0    0    0    0    2.4541306e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.4541306e-13    0    0    0    0    0   1.8368311e-13
2.4547089    0    0    0    0    0    0    0    0    3.2736805e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.2736805e-13    0    0    0    0    0   2.72079e-13
2.4831331    0    0    0    0    0    0    0    0    3.6629291e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.6629291e-13    0    0    0    0    0   3.1633006e-13
2.5118864    0    0    0    0    0    0    0    0    4.1859228e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.1859228e-13    0    0    0    0    0   3.7303301e-13
2.5409727    0    0    0    0    0    0    0    0    4.8412785e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.8412785e-13    0    0    0    0    0   4.422069e-13
2.5703958    0    0    0    0    0    0    0    0    5.6529126e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.6529126e-13    0    0    0    0    0   5.263726e-13
2.6001596    0    0    0    0    0    0    0    0    6.6564073e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.6564073e-13    0    0    0    0    0   6.2919311e-13
2.630268    0    0    0    0    0    0    0    0    7.8967529e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    7.8967529e-13    0    0    0    0    0   7.5525282e-13
2.6607251    0    0    0    0    0    0    0    0    9.4298176e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    9.4298176e-13    0    0    0    0    0   9.1020763e-13
2.6915348    0    0    0    0    0    0    0    0    1.1324486e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.1324486e-12    0    0    0    0    0   1.1010016e-12
2.7227013    0    0    0    0    0    0    0    0    1.3665145e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.3665145e-12    0    0    0    0    0   1.3361182e-12
2.7542287    0    0    0    0    0    0    0    0    1.6554391e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.6554391e-12    0    0    0    0    0   1.6258532e-12
2.7861212    0    0    0    0    0    0    0    0    2.0115832e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.0115832e-12    0    0    0    0    0   1.9825956e-12
2.8183829    0    0    0    0    0    0    0    0    2.4496697e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.4496697e-12    0    0    0    0    0   2.4210908e-12
2.8510183    0    0    0    0    0    0    0    0    2.9869903e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.9869903e-12    0    0    0    0    0   2.9586481e-12
2.8840315    0    0    0    0    0    0    0    0    3.6435018e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.6435018e-12    0    0    0    0    0   3.6152376e-12
2.917427    0    0    0    0    0    0    0    0    4.4417433e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.4417433e-12    0    0    0    0    0   4.413408e-12
2.9512092    0    0    0    0    0    0    0    0    5.4064908e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.4064908e-12    0    0    0    0    0   5.3779421e-12
2.9853826    0    0    0    0    0    0    0    0    6.5640635e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.5640635e-12    0    0    0    0    0   6.5351631e-12
3.0199517    0    0    0    0    0    0    0    0    7.9412111e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    7.9412111e-12    0    0    0    0    0   7.9118225e-12
3.0549211    0    0    0    0    0    0    0    0    9.563553e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    9.563553e-12    0    0    0    0    0   9.5335392e-12
3.0902954    0    0    0    0    0    0    0    0    1.1453625e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.1453625e-11    0    0    0    0    0   1.1422846e-11
3.1260794    0    0    0    0    0    0    0    0    1.3628703e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.3628703e-11    0    0    0    0    0   1.3597016e-11
3.1622777    0    0    0    0    0    0    0    0    1.6098725e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.6098725e-11    0    0    0    0    0   1.606598e-11
3.1988951    0    0    0    0    0    0    0    0    1.8864754e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.8864754e-11    0    0    0    0    0   1.8830792e-11
3.2359366    0    0    0    0    0    0    0    0    2.1918491e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.1918491e-11    0    0    0    0    0   2.1883144e-11
3.2734069    0    0    0    0    0    0    0    0    2.5243294e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.5243294e-11    0    0    0    0    0   2.5206381e-11
3.3113112    0    0    0    0    0    0    0    0    2.8816918e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.8816918e-11    0    0    0    0    0   2.8778244e-11
3.3496544    0    0    0    0    0    0    0    0    3.2615881e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.2615881e-11    0    0    0    0    0   3.2575233e-11
3.3884416    0    0    0    0    0    0    0    0    3.6620989e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.6620989e-11    0    0    0    0    0   3.6578135e-11
3.4276779    0    0    0    0    0    0    0    0    4.082327e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.082327e-11    0    0    0    0    0   4.0777956e-11
3.4673685    0    0    0    0    0    0    0    0    4.5229527e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.5229527e-11    0    0    0    0    0   4.5181474e-11
3.5075187    0    0    0    0    0    0    0    0    4.9866835e-11    1.3011944e-20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.9866835e-11    0    0    0    0    0   4.9815731e-11
3.5481339    0    0    0    0    0    0    0    0    5.4785651e-11    2.7624463e-20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.4785651e-11    0    0    0    0    0   5.4731154e-11
3.5892193    0    0    0    0    0    0    0    0    6.006158e-11    5.6007518e-20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.006158e-11    0    0    0    0    0   6.0003307e-11
3.6307805    0    0    0    0    0    0    0    0    6.5796151e-11    1.0860236e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.5796151e-11    0    0    0    0    0   6.5733677e-11
3.672823    0    0    0    0    0    0    0    0    7.2117169e-11    2.0249476e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    7.2117169e-11    0    0    0    0    0   7.2050019e-11
3.7153523    0    0    0    0    0    0    0    0    7.917926e-11    3.6590763e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    7.917926e-11    0    0    0    0    0   7.9106902e-11
3.758374    0    0    0    0    0    0    0    0    8.7165175e-11    6.4630624e-19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    8.7165175e-11    0    0    0    0    0   8.7087014e-11
3.801894    0    0    0    0    0    0    0    0    9.6288314e-11    1.1246744e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    9.6288316e-11    0    0    0    0    0   9.6203682e-11
3.8459178    0    0    0    0    0    0    0    0    1.0679682e-10    1.9398568e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.0679683e-10    0    0    0    0    0   1.0670497e-10
3.8904514    0    0    0    0    0    0    0    0    1.1897953e-10    3.3286426e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.1897953e-10    0    0    0    0    0   1.188796e-10
3.9355008    0    0    0    0    0    0    0    0    1.3317395e-10    5.6894132e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.3317395e-10    0    0    0    0    0   1.33065e-10
3.9810717    0    0    0    0    0    0    0    0    1.4977666e-10    9.6799772e-18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.4977667e-10    0    3.9613648e-20    0    0    0   1.4965761e-10
4.0271703    0    0    0    0    0    0    0    0    1.6925634e-10    1.6368885e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.6925636e-10    0    0    0    0    0   1.6796729e-10
4.0738028    0    0    0    0    0    0    0    0    1.9216997e-10    2.7511319e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.9217e-10    0    0    0    0    0   1.9107217e-10
4.1209752    0    0    0    0    0    0    0    0    2.1918277e-10    4.6311499e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.1918282e-10    0    0    0    0    0   2.182362e-10
4.1686938    0    0    0    0    0    0    0    0    2.5109271e-10    8.0391334e-17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.5109279e-10    0    0    0    0    0   2.5026493e-10
4.216965    0    0    0    0    0    0    0    0    2.8886064e-10    1.5393659e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.8886079e-10    0    0    0    0    0   2.8812506e-10
4.2657952    0    0    0    0    0    0    0    0    3.336474e-10    3.5268819e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.3364775e-10    0    0    0    0    0   3.32982e-10
4.3151908    0    0    0    0    0    0    0    0    3.8685966e-10    9.6809184e-16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.8686062e-10    0    0    0    0    0   3.8624612e-10
4.3651583    0    0    0    0    0    0    0    0    4.5020662e-10    2.8899236e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.5020951e-10    0    0    0    0    0   4.4963016e-10
4.4157045    0    0    0    0    0    0    0    0    5.2577048e-10    8.5014861e-15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.2577898e-10    0    0    0    0    0   5.2522069e-10
4.4668359    0    0    0    0    0    0    0    0    6.1609413e-10    2.3340993e-14    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.1611748e-10    0    0    0    0    0   6.155676e-10
4.5185594    0    0    0    0    0    0    0    0    7.2429072e-10    5.8443881e-14    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    7.2434916e-10    0    0    0    0    0   7.2379607e-10
4.5708819    0    0    0    0    0    0    0    0    8.541807e-10    1.3230448e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    8.5431301e-10    0    0    0    0    0   8.5374571e-10
4.6238102    0    0    0    0    0    0    0    0    1.010464e-09    2.7008659e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.0107341e-09    0    0    0    0    0   1.0101419e-09
4.6773514    0    0    0    0    0    0    0    0    1.1989367e-09    4.9765749e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.1994343e-09    0    0    0    0    0   1.1988065e-09
4.7315126    0    0    0    0    0    0    0    0    1.4267642e-09    8.3120353e-13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.4275954e-09    0    0    0    0    0   1.4269207e-09
4.7863009    0    0    0    0    0    0    0    0    1.7028273e-09    1.2681906e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.7040955e-09    0    0    0    0    0   1.7033622e-09
4.8417237    0    0    0    0    0    0    0    0    2.038161e-09    1.7860934e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.0399471e-09    0    0    0    0    0   2.0391418e-09
4.8977882    0    0    0    0    0    0    0    0    2.4465123e-09    2.3379128e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.4488502e-09    0    0    0    0    0   2.4479578e-09
4.9545019    0    0    0    0    0    0    0    0    2.9450521e-09    2.5772021e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.9476293e-09    0    0    0    0    0   2.9466321e-09
5.0118723    0    0    0    0    0    0    0    0    3.555286e-09    2.9235902e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.5582096e-09    0    0    0    0    0   3.5570857e-09
5.0699071    0    0    0    0    0    0    0    0    4.3042211e-09    3.3552439e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4.3075763e-09    0    0    0    0    0   4.3062983e-09
5.1286138    0    0    0    0    0    0    0    0    5.2258681e-09    3.8871954e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    5.2297553e-09    0    0    0    0    0   5.2282875e-09
5.1880004    0    0    0    0    0    0    0    0    6.3631775e-09    4.5413739e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    6.3677189e-09    0    0    0    0    0   6.3660143e-09
5.2480746    0    0    0    0    0    0    0    0    7.7705453e-09    5.345321e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    7.7758906e-09    0    0    0    0    0   7.7738856e-09
5.3088444    0    0    0    0    0    0    0    0    9.5170616e-09    6.333008e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    9.5233947e-09    0    0    0    0    0   9.5210038e-09
5.370318    0    0    0    0    0    0    0    0    1.169074e-08    7.5460187e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.1698286e-08    0    0    0    0    0   1.1695395e-08
5.4325033    0    0    0    0    0    0    0    0    1.4404035e-08    9.0348983e-12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.441307e-08    0    0    0    0    0   1.4409533e-08
5.4954087    0    0    0    0    0    0    0    0    1.7801064e-08    1.0860588e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1.7811925e-08    0    0    0    0    0   1.780757e-08
5.5590426    0    0    0    0    0    0    0    0    2.2067094e-08    1.3095835e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.2080189e-08    0    0    0    0    0   2.2074849e-08
5.6234133    0    0    0    0    0    0    0    0    2.7441027e-08    1.5826422e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2.7456854e-08    0    0    0    0    0   2.7450456e-08
5.6885293    0    0    0    0    0    0    0    0    3.4231912e-08    1.9151965e-11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3.4251064e-08    0    0    0    0    0   3.4243843e-08
