zem    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL
1089.9228    5.7379088e-11    3.1067902e-10    0    2.2872706e-09    0    0    0    0    6.558772e-13    4.6213265e-12    1.2083535e-11    1.8830881e-11    2.8181912e-11    3.2956526e-11    3.2369207e-11    2.5442129e-11    3.4419936e-13    2.2388375e-12    0    1.997634e-11    3.6292588e-12    0    4.4655483e-12    0    5.5115979e-12    0    1.0623701e-11    1.9758796e-10    0    0    0    0    0
1089.1995    5.7895272e-11    3.4210148e-10    0    2.897015e-09    0    0    0    0    6.6425485e-13    4.6782169e-12    1.2229396e-11    1.9053846e-11    2.8505663e-11    3.3327258e-11    3.2727126e-11    2.5710508e-11    3.4740123e-13    2.2639724e-12    0    2.0191608e-11    3.668957e-12    0    4.5137889e-12    0    5.5719465e-12    0    1.0737975e-11    1.9979701e-10    0    0    0    0    0
1088.4761    5.8414165e-11    3.7332664e-10    0    3.5022027e-09    0    0    0    0    6.7264563e-13    4.7351436e-12    1.2375268e-11    1.9276712e-11    2.8828957e-11    3.3697199e-11    3.308404e-11    2.5977727e-11    3.5057693e-13    2.2890588e-12    0    2.040602e-11    3.7085418e-12    0    4.5618681e-12    0    5.6320993e-12    0    1.0851764e-11    2.0200071e-10    0    0    0    0    0
1087.7528    5.8804905e-11    3.9245958e-10    0    3.8811418e-09    0    0    0    0    6.775041e-13    4.7670973e-12    1.2455562e-11    1.939704e-11    2.8996895e-11    3.3883752e-11    3.3258989e-11    2.6100052e-11    3.5174073e-13    2.3018078e-12    0    2.0505745e-11    3.7278818e-12    0    4.5848281e-12    0    5.6609767e-12    0    1.0904069e-11    2.0309781e-10    0    0    0    0    0
1087.0294    5.8991008e-11    3.8800018e-10    0    3.817284e-09    0    0    0    0    6.759047e-13    4.753476e-12    1.2416266e-11    1.9330516e-11    2.8881968e-11    3.373656e-11    3.3102867e-11    2.5959091e-11    3.4925809e-13    2.2921161e-12    0    2.039683e-11    3.7104165e-12    0    4.5621274e-12    0    5.6329542e-12    0    1.0844492e-11    2.0218095e-10    0    0    0    0    0
1086.306    5.9308912e-11    3.8447944e-10    0    3.7641949e-09    0    0    0    0    6.758081e-13    4.7504283e-12    1.2404597e-11    1.9307012e-11    2.883141e-11    3.366464e-11    3.3020684e-11    2.5876216e-11    3.475594e-13    2.2875363e-12    0    2.033358e-11    3.7012363e-12    0    4.5496266e-12    0    5.617536e-12    0    1.0809217e-11    2.0171553e-10    0    0    0    0    0
1085.5827    5.9723371e-11    3.818355e-10    0    3.7230303e-09    0    0    0    0    6.7683541e-13    4.7552777e-12    1.2413546e-11    1.9315592e-11    2.8828825e-11    3.3648792e-11    3.2993564e-11    2.583655e-11    3.4644207e-13    2.2867636e-12    0    2.0304332e-11    3.6982233e-12    0    4.5447177e-12    0    5.6115063e-12    0    1.0792041e-11    2.0158639e-10    0    0    0    0    0
1084.8593    6.0207459e-11    3.7987893e-10    0    3.6919056e-09    0    0    0    0    6.7867172e-13    4.7658008e-12    1.2437292e-11    1.9347176e-11    2.8860589e-11    3.3673057e-11    3.3005806e-11    2.5827713e-11    3.4573745e-13    2.288715e-12    0    2.0299362e-11    3.6996176e-12    0    4.5452324e-12    0    5.6121876e-12    0    1.0787788e-11    2.0169777e-10    0    0    0    0    0
1084.136    6.0742469e-11    3.7848302e-10    0    3.669592e-09    0    0    0    0    6.8109929e-13    4.7804608e-12    1.2471814e-11    1.9395489e-11    2.8917292e-11    3.3726412e-11    3.3046566e-11    2.5841162e-11    3.4532928e-13    2.2926423e-12    0    2.0311962e-11    3.704204e-12    0    4.5496737e-12    0    5.6177313e-12    0    1.0792886e-11    2.0198352e-10    0    0    0    0    0
1083.4126    6.1315415e-11    3.7756397e-10    0    3.6553061e-09    0    0    0    0    6.839676e-13    4.7981956e-12    1.251433e-11    1.9456195e-11    2.8992433e-11    3.3801244e-11    3.3108358e-11    2.5870996e-11    3.4513734e-13    2.2980287e-12    0    2.0337499e-11    3.7111434e-12    0    4.557008e-12    0    5.6268611e-12    0    1.080487e-11    2.0239798e-10    0    0    0    0    0
