zem    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL
1100.7731    4.9834083e-11    0    0    0    0    0    0    0    5.3270819e-13    3.7790369e-12    9.9149231e-12    1.5503062e-11    2.331594e-11    2.7355975e-11    2.6936852e-11    2.1324178e-11    2.9372046e-13    1.8595863e-12    0    1.6682773e-11    3.0263342e-12    0    3.7304924e-12    0    4.593073e-12    0    8.8723356e-12    1.6415019e-10    0    0    0    0    0
1100.0498    5.0331543e-11    0    0    0    0    0    0    0    5.4073007e-13    3.8342217e-12    1.0057504e-11    1.5722569e-11    2.3638694e-11    2.7728936e-11    2.7299919e-11    2.160176e-11    2.9719436e-13    1.8848238e-12    0    1.6904216e-11    3.0666614e-12    0    3.7797738e-12    0    4.6545803e-12    0    8.9902244e-12    1.6638025e-10    0    0    0    0    0
1099.3264    5.0829127e-11    0    0    0    0    0    0    0    5.4878405e-13    3.8895821e-12    1.0200471e-11    1.5942572e-11    2.3961942e-11    2.8102277e-11    2.7663187e-11    2.1879184e-11    3.0065684e-13    1.9100887e-12    0    1.7125617e-11    3.1070055e-12    0    3.8290618e-12    0    4.7161085e-12    0    9.1080761e-12    1.6861217e-10    0    0    0    0    0
1098.603    5.1326971e-11    0    0    0    0    0    0    0    5.5686903e-13    3.9451101e-12    1.0343801e-11    1.6163037e-11    2.4285628e-11    2.8475926e-11    2.8026584e-11    2.2156388e-11    3.0410699e-13    1.9353762e-12    0    1.7346926e-11    3.1473586e-12    0    3.8783461e-12    0    4.7776443e-12    0    9.2258629e-12    1.708455e-10    0    0    0    0    0
1097.8797    5.182522e-11    0    0    0    0    0    0    0    5.6498391e-13    4.0007973e-12    1.0487473e-11    1.6383926e-11    2.4609694e-11    2.8849812e-11    2.8390034e-11    2.243331e-11    3.0754388e-13    1.9606818e-12    0    1.7568093e-11    3.1877127e-12    0    3.9276164e-12    0    4.8391743e-12    0    9.3435567e-12    1.730798e-10    0    0    0    0    0
1097.1563    5.2324022e-11    0    0    0    0    0    0    0    5.7312755e-13    4.0566352e-12    1.0631462e-11    1.6605204e-11    2.493408e-11    2.922386e-11    2.8753463e-11    2.2709885e-11    3.1096658e-13    1.9860008e-12    0    1.7789065e-11    3.2280595e-12    0    3.9768621e-12    0    4.9006847e-12    0    9.4611291e-12    1.7531463e-10    0    0    0    0    0
1096.433    5.2823533e-11    1.8924016e-11    0    0    0    0    0    0    5.8129879e-13    4.1126153e-12    1.0775747e-11    1.6826834e-11    2.5258726e-11    2.9597998e-11    2.9116793e-11    2.298605e-11    3.1437413e-13    2.0113283e-12    0    1.8009791e-11    3.2683909e-12    0    4.0260725e-12    0    4.962162e-12    0    9.5785515e-12    1.7754952e-10    0    0    0    0    0
1095.7096    5.3323913e-11    5.212934e-11    0    0    0    0    0    0    5.8949643e-13    4.1687288e-12    1.0920304e-11    1.7048777e-11    2.5583572e-11    2.9972151e-11    2.9479948e-11    2.326174e-11    3.1776558e-13    2.0366595e-12    0    1.8230217e-11    3.3086984e-12    0    4.0752368e-12    0    5.023592e-12    0    9.6957947e-12    1.7978401e-10    0    0    0    0    0
1094.9863    5.3825329e-11    8.5141421e-11    0    0    0    0    0    0    5.9771927e-13    4.2249667e-12    1.1065107e-11    1.7270996e-11    2.5908556e-11    3.0346241e-11    2.9842848e-11    2.3536889e-11    3.2113996e-13    2.0619895e-12    0    1.8450291e-11    3.3489736e-12    0    4.1243441e-12    0    5.0849606e-12    0    9.8128293e-12    1.8201764e-10    0    0    0    0    0
1094.2629    5.432795e-11    1.1795788e-10    0    0    0    0    0    0    6.0596607e-13    4.2813199e-12    1.1210133e-11    1.7493452e-11    2.6233615e-11    3.0720193e-11    3.0205414e-11    2.3811431e-11    3.244963e-13    2.0873134e-12    0    1.8669959e-11    3.3892079e-12    0    4.1733833e-12    0    5.1462536e-12    0    9.9296258e-12    1.8424992e-10    0    0    0    0    0
1093.5396    5.4831953e-11    1.5057686e-10    0    0    0    0    0    0    6.1423556e-13    4.3377791e-12    1.1355357e-11    1.7716104e-11    2.6558686e-11    3.1093928e-11    3.0567565e-11    2.4085299e-11    3.2783361e-13    2.1126259e-12    0    1.8889166e-11    3.4293926e-12    0    4.2223431e-12    0    5.2074564e-12    0    1.0046154e-11    1.8648038e-10    0    0    0    0    0
