zem    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL
1100.7731    1.9418478e-11    0    0    0    0    0    0    0    5.1799123e-14    3.6862937e-13    9.2175023e-13    1.3874198e-12    2.1348715e-12    2.545462e-12    2.4734712e-12    1.924853e-12    2.572141e-14    1.7528263e-13    0    1.4908607e-12    2.7771628e-13    0    3.7736439e-13    0    4.7859297e-13    0    7.8455171e-13    1.5087547e-11    0    0    0    0    0
1100.0498    1.9585289e-11    0    0    0    0    0    0    0    5.2517386e-14    3.7354784e-13    9.3386001e-13    1.405318e-12    2.1612656e-12    2.5760123e-12    2.502458e-12    1.9461056e-12    2.5955854e-14    1.7739668e-13    0    1.5076433e-12    2.8095391e-13    0    3.8167738e-13    0    4.8410613e-13    0    7.9333672e-13    1.5266882e-11    0    0    0    0    0
1099.3264    1.9750667e-11    0    0    0    0    0    0    0    5.3231607e-14    3.7843288e-13    9.4586917e-13    1.4230414e-12    2.1873854e-12    2.6062325e-12    2.5311058e-12    1.9670607e-12    2.6185055e-14    1.7948832e-13    0    1.5242039e-12    2.8415212e-13    0    3.8594605e-13    0    4.8956929e-13    0    8.0200378e-13    1.54442e-11    0    0    0    0    0
1098.603    1.9914516e-11    0    0    0    0    0    0    0    5.3941454e-14    3.8328219e-13    9.5777167e-13    1.4405804e-12    2.2132173e-12    2.6361075e-12    2.5594001e-12    1.9877074e-12    2.6408884e-14    1.8155648e-13    0    1.540534e-12    2.8730924e-13    0    3.9016851e-13    0    4.9498016e-13    0    8.1054842e-13    1.561941e-11    0    0    0    0    0
1097.8797    2.007674e-11    0    0    0    0    0    0    0    5.4646597e-14    3.8809351e-13    9.6956156e-13    1.4579259e-12    2.2387484e-12    2.6656225e-12    2.5873267e-12    2.0080351e-12    2.6627217e-14    1.8360015e-13    0    1.5566252e-12    2.9042368e-13    0    3.943429e-13    0    5.0033651e-13    0    8.1896628e-13    1.5792425e-11    0    0    0    0    0
1097.1563    2.0237238e-11    0    0    0    0    0    0    0    5.5346714e-14    3.928646e-13    9.8123301e-13    1.4750689e-12    2.2639656e-12    2.6947629e-12    2.6148717e-12    2.0280337e-12    2.6839938e-14    1.8561834e-13    0    1.5724696e-12    2.9349385e-13    0    3.9846744e-13    0    5.0563618e-13    0    8.2725315e-13    1.5963159e-11    0    0    0    0    0
1096.433    2.0395914e-11    0    0    0    0    0    0    0    5.6041487e-14    3.9759329e-13    9.9278031e-13    1.4920005e-12    2.2888564e-12    2.7235147e-12    2.6420218e-12    2.047693e-12    2.7046932e-14    1.8761006e-13    0    1.5880592e-12    2.9651825e-13    0    4.0254039e-13    0    5.1087705e-13    0    8.3540492e-13    1.6131529e-11    0    0    0    0    0
1095.7096    2.0552664e-11    0    0    0    0    0    0    0    5.6730603e-14    4.0227741e-13    1.0041978e-12    1.5087119e-12    2.3134086e-12    2.7518641e-12    2.6687639e-12    2.0670036e-12    2.7248094e-14    1.8957437e-13    0    1.6033866e-12    2.9949539e-13    0    4.0656006e-13    0    5.1605711e-13    0    8.4341763e-13    1.6297453e-11    0    0    0    0    0
1094.9863    2.0707388e-11    0    0    0    0    0    0    0    5.7413754e-14    4.0691487e-13    1.0154801e-12    1.5251948e-12    2.3376101e-12    2.7797979e-12    2.6950853e-12    2.0859561e-12    2.7443323e-14    1.9151035e-13    0    1.6184444e-12    3.0242383e-13    0    4.1052483e-13    0    5.2117436e-13    0    8.5128745e-13    1.6460854e-11    0    0    0    0    0
1094.2629    2.0859982e-11    0    0    0    0    0    0    0    5.8090641e-14    4.1150362e-13    1.0266218e-12    1.5414409e-12    2.3614495e-12    2.807303e-12    2.7209739e-12    2.1045418e-12    2.7632523e-14    1.9341711e-13    0    1.6332255e-12    3.0530219e-13    0    4.1443313e-13    0    5.2622693e-13    0    8.5901069e-13    1.6621656e-11    0    0    0    0    0
