zem    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL
1100.7731    3.2158157e-11    0    0    0    0    0    0    0    1.757878e-13    1.24528e-12    3.2284356e-12    5.0007569e-12    7.4802037e-12    8.7374057e-12    8.5131356e-12    6.6477437e-12    8.9365676e-14    6.0048235e-13    0    5.159037e-12    9.6350268e-13    0    1.2018223e-12    0    1.4784562e-12    0    2.7205887e-12    5.2050069e-11    0    0    0    0    0
1100.0498    3.2526554e-11    0    0    0    0    0    0    0    1.7804872e-13    1.2606716e-12    3.2675022e-12    5.0599298e-12    7.5652502e-12    8.8339247e-12    8.6048796e-12    6.7150652e-12    9.0109251e-14    6.0714295e-13    0    5.2123771e-12    9.738138e-13    0    1.2144275e-12    0    1.4941411e-12    0    2.7485655e-12    5.2619212e-11    0    0    0    0    0
1099.3264    3.2894269e-11    0    0    0    0    0    0    0    1.802949e-13    1.2759433e-12    3.3062252e-12    5.1185239e-12    7.6493618e-12    8.9292961e-12    8.6954444e-12    6.7813581e-12    9.0835133e-14    6.1372607e-13    0    5.2649421e-12    9.8398994e-13    0    1.2268675e-12    0    1.5096309e-12    0    2.7761285e-12    5.318135e-11    0    0    0    0    0
1098.603    3.3261181e-11    0    0    0    0    0    0    0    1.8252546e-13    1.2910888e-12    3.3445887e-12    5.1765145e-12    7.7325028e-12    9.0234794e-12    8.7847912e-12    6.8465931e-12    9.1542978e-14    6.2022895e-13    0    5.3167091e-12    9.9402675e-13    0    1.2391372e-12    0    1.5249191e-12    0    2.8032657e-12    5.3736244e-11    0    0    0    0    0
1097.8797    3.3627167e-11    0    0    0    0    0    0    0    1.8473953e-13    1.3061023e-12    3.382577e-12    5.2338774e-12    7.8146384e-12    9.1164352e-12    8.8728822e-12    6.9107421e-12    9.2232463e-14    6.2664889e-13    0    5.3676557e-12    1.00392e-12    0    1.2512317e-12    0    1.5399997e-12    0    2.8299653e-12    5.428366e-11    0    0    0    0    0
1097.1563    3.3992104e-11    0    0    0    0    0    0    0    1.8693625e-13    1.3209777e-12    3.4201748e-12    5.2905891e-12    7.8957349e-12    9.2081252e-12    8.9596808e-12    6.9737779e-12    9.2903277e-14    6.3298328e-13    0    5.4177603e-12    1.0136656e-12    0    1.263146e-12    0    1.5548668e-12    0    2.8562159e-12    5.4823372e-11    0    0    0    0    0
1096.433    3.4355868e-11    0    0    0    0    0    0    0    1.8911479e-13    1.3357094e-12    3.4573672e-12    5.3466264e-12    7.9757593e-12    9.2985124e-12    9.0451515e-12    7.0356745e-12    9.3555129e-14    6.392296e-13    0    5.4670022e-12    1.0232595e-12    0    1.2748756e-12    0    1.5695147e-12    0    2.8820066e-12    5.5355161e-11    0    0    0    0    0
1095.7096    3.4718333e-11    0    0    0    0    0    0    0    1.9127431e-13    1.3502916e-12    3.4941396e-12    5.4019671e-12    8.0546799e-12    9.3875608e-12    9.1292601e-12    7.0964067e-12    9.4187743e-14    6.4538538e-13    0    5.5153612e-12    1.0326979e-12    0    1.2864161e-12    0    1.5839378e-12    0    2.9073269e-12    5.5878815e-11    0    0    0    0    0
1094.9863    3.5079374e-11    0    0    0    0    0    0    0    1.9341402e-13    1.3647191e-12    3.5304779e-12    5.4565894e-12    8.1324656e-12    9.4752358e-12    9.2119736e-12    7.1559504e-12    9.4800862e-14    6.5144825e-13    0    5.5628183e-12    1.0419771e-12    0    1.2977631e-12    0    1.598131e-12    0    2.9321667e-12    5.6394128e-11    0    0    0    0    0
1094.2629    3.5438862e-11    0    0    0    0    0    0    0    1.9553312e-13    1.3789863e-12    3.5663682e-12    5.510472e-12    8.2090868e-12    9.561504e-12    9.2932602e-12    7.2142826e-12    9.5394244e-14    6.5741593e-13    0    5.609355e-12    1.0510937e-12    0    1.3089125e-12    0    1.6120891e-12    0    2.9565163e-12    5.6900905e-11    0    0    0    0    0
1093.5396    3.5796669e-11    0    0    0    0    0    0    0    1.9763086e-13    1.3930881e-12    3.6017972e-12    5.5635945e-12    8.2845144e-12    9.6463331e-12    9.3730896e-12    7.2713815e-12    9.5967664e-14    6.6328622e-13    0    5.6549539e-12    1.060044e-12    0    1.3198604e-12    0    1.6258073e-12    0    2.9803666e-12    5.7398956e-11    0    0    0    0    0
1092.8162    3.6152666e-11    0    0    0    0    0    0    0    1.9970648e-13    1.4070195e-12    3.6367518e-12    5.6159371e-12    8.3587207e-12    9.7296923e-12    9.4514325e-12    7.3272261e-12    9.6520917e-14    6.6905698e-13    0    5.6995981e-12    1.068825e-12    0    1.330603e-12    0    1.639281e-12    0    3.0037087e-12    5.7888097e-11    0    0    0    0    0
1092.0929    3.6506722e-11    0    0    0    0    0    0    0    2.0175926e-13    1.4207756e-12    3.6712196e-12    5.6674806e-12    8.4316791e-12    9.8115518e-12    9.5282611e-12    7.3817968e-12    9.7053811e-14    6.747262e-13    0    5.7432717e-12    1.0774335e-12    0    1.3411368e-12    0    1.6525058e-12    0    3.0265344e-12    5.8368157e-11    0    0    0    0    0
1091.3695    3.6858706e-11    0    0    0    0    0    0    0    2.0378849e-13    1.4343517e-12    3.7051882e-12    5.7182065e-12    8.5033637e-12    9.8918834e-12    9.6035488e-12    7.4350749e-12    9.7566174e-14    6.8029193e-13    0    5.7859598e-12    1.0858664e-12    0    1.3514584e-12    0    1.6654776e-12    0    3.0488358e-12    5.8838968e-11    0    0    0    0    0
1090.6462    3.7208484e-11    0    0    0    0    0    0    0    2.0579348e-13    1.447743e-12    3.7386462e-12    5.7680971e-12    8.5737501e-12    9.97066e-12    9.6772702e-12    7.4870428e-12    9.8057851e-14    6.8575231e-13    0    5.8276481e-12    1.0941211e-12    0    1.3615646e-12    0    1.6781923e-12    0    3.0706055e-12    5.9300372e-11    0    0    0    0    0
1089.9228    3.7555923e-11    0    0    0    0    0    0    0    2.0777358e-13    1.4609454e-12    3.771582e-12    5.8171352e-12    8.6428147e-12    1.0047856e-11    9.7494016e-12    7.5376841e-12    9.8528702e-14    6.9110556e-13    0    5.8683233e-12    1.1021948e-12    0    1.3714524e-12    0    1.6906462e-12    0    3.0918365e-12    5.9752219e-11    0    0    0    0    0
1089.1995    3.7900887e-11    0    0    0    0    0    0    0    2.0972813e-13    1.4739544e-12    3.8039849e-12    5.8653044e-12    8.710535e-12    1.0123446e-11    9.8199202e-12    7.5869834e-12    9.8978606e-14    6.9635002e-13    0    5.9079728e-12    1.1100849e-12    0    1.3811189e-12    0    1.702836e-12    0    3.1125223e-12    6.0194366e-11    0    0    0    0    0
1088.4761    3.8243241e-11    0    0    0    0    0    0    0    2.1165651e-13    1.486766e-12    3.8358445e-12    5.912589e-12    8.7768899e-12    1.0197409e-11    9.8888048e-12    7.6349264e-12    9.9407457e-14    7.0148408e-13    0    5.946585e-12    1.1177892e-12    0    1.3905616e-12    0    1.7147582e-12    0    3.1326569e-12    6.0626679e-11    0    0    0    0    0
1087.7528    3.8353699e-11    0    0    0    0    0    0    0    2.1152294e-13    1.4851017e-12    3.8298511e-12    5.9009204e-12    8.7562627e-12    1.0170767e-11    9.8597829e-12    7.6069334e-12    9.8839171e-14    6.9972306e-13    0    5.925898e-12    1.114424e-12    0    1.3866264e-12    0    1.7103408e-12    0    3.1214665e-12    6.0458973e-11    0    0    0    0    0
1087.0294    3.8010715e-11    0    0    0    0    0    0    0    2.0736326e-13    1.455216e-12    3.7501124e-12    5.7744793e-12    8.566576e-12    9.9488241e-12    9.6408768e-12    7.4319721e-12    9.6352011e-14    6.8457179e-13    0    5.7903867e-12    1.0895895e-12    0    1.3567795e-12    0    1.6742755e-12    0    3.049638e-12    5.9126909e-11    0    0    0    0    0
1086.306    3.7706953e-11    0    0    0    0    0    0    0    2.035445e-13    1.4277505e-12    3.6767035e-12    5.6579124e-12    8.3917002e-12    9.7442186e-12    9.4389699e-12    7.2704036e-12    9.4047823e-14    6.7060515e-13    0    5.6653074e-12    1.0666733e-12    0    1.3293015e-12    0    1.6411191e-12    0    2.9833364e-12    5.7898558e-11    0    0    0    0    0
1085.5827    3.7436417e-11    0    0    0    0    0    0    0    2.0002284e-13    1.4023944e-12    3.6088124e-12    5.5499545e-12    8.2297401e-12    9.5547345e-12    9.2518923e-12    7.1205222e-12    9.1903428e-14    6.5767164e-13    0    5.5493315e-12    1.0454304e-12    0    1.3038901e-12    0    1.6105004e-12    0    2.9218582e-12    5.6760673e-11    0    0    0    0    0
1084.8593    3.7194128e-11    0    0    0    0    0    0    0    1.9676193e-13    1.3788899e-12    3.5457653e-12    5.4495552e-12    8.0791228e-12    9.3785323e-12    9.0778421e-12    6.9809113e-12    8.9899571e-14    6.4564548e-13    0    5.4413554e-12    1.0256574e-12    0    1.2802943e-12    0    1.5821108e-12    0    2.8646192e-12    5.5702256e-11    0    0    0    0    0
1084.136    3.6975947e-11    0    0    0    0    0    0    0    1.9373148e-13    1.357022e-12    3.4870005e-12    5.3558391e-12    7.9385364e-12    9.2140777e-12    8.9153163e-12    6.8503887e-12    8.8020172e-14    6.344218e-13    0    5.3404581e-12    1.0071848e-12    0    1.2583046e-12    0    1.5556933e-12    0    2.8111314e-12    5.4714134e-11    0    0    0    0    0
1083.4126    3.6778398e-11    0    0    0    0    0    0    0    1.9090602e-13    1.3366102e-12    3.4320459e-12    5.2680704e-12    7.8068781e-12    9.0600803e-12    8.7630506e-12    6.7279597e-12    8.6251694e-14    6.2391241e-13    0    5.2458646e-12    9.8986984e-13    0    1.237745e-12    0    1.5310312e-12    0    2.7609844e-12    5.3788589e-11    0    0    0    0    0
1082.6893    3.6598559e-11    0    0    0    0    0    0    0    1.8826409e-13    1.3175019e-12    3.3805032e-12    5.1856277e-12    7.6832166e-12    8.9154502e-12    8.6199768e-12    6.6127838e-12    8.4582682e-14    6.1404283e-13    0    5.1569201e-12    9.7359207e-13    0    1.2184664e-12    0    1.5079419e-12    0    2.7138313e-12    5.2919106e-11    0    0    0    0    0
1081.9659    3.6433955e-11    0    0    0    0    0    0    0    1.8578745e-13    1.299568e-12    3.3320338e-12    5.1079834e-12    7.5667602e-12    8.7792611e-12    8.4851866e-12    6.5041455e-12    8.3003384e-14    6.0474978e-13    0    5.0730671e-12    9.58249e-13    0    1.2003425e-12    0    1.4862697e-12    0    2.6693768e-12    5.2100141e-11    0    0    0    0    0
1081.2426    3.6282485e-11    0    0    0    0    0    0    0    1.8346054e-13    1.2826977e-12    3.2863487e-12    5.0346865e-12    7.4568324e-12    8.6507206e-12    8.3579033e-12    6.4014329e-12    8.150544e-14    5.9597914e-13    0    4.9938288e-12    9.4375301e-13    0    1.1832649e-12    0    1.4658817e-12    0    2.6273682e-12    5.1326955e-11    0    0    0    0    0
1080.5192    3.6142351e-11    0    0    0    0    0    0    0    1.8127e-13    1.2667962e-12    3.2431996e-12    4.9653493e-12    7.3528516e-12    8.5291476e-12    8.2374584e-12    6.3041191e-12    8.0081648e-14    5.8768438e-13    0    4.9187947e-12    9.3002871e-13    0    1.1671405e-12    0    1.4466635e-12    0    2.5875879e-12    5.0595473e-11    0    0    0    0    0
1079.7959    3.6012008e-11    0    0    0    0    0    0    0    1.792043e-13    1.2517816e-12    3.2023719e-12    4.8996371e-12    7.2543148e-12    8.4139529e-12    8.1232739e-12    6.211748e-12    7.872576e-14    5.7982529e-13    0    4.8476095e-12    9.1701089e-13    0    1.1518888e-12    0    1.4285162e-12    0    2.5498476e-12    4.9902169e-11    0    0    0    0    0
1079.0725    3.5890122e-11    0    0    0    0    0    0    0    1.7725343e-13    1.2375827e-12    3.1636791e-12    4.8372587e-12    7.1607847e-12    8.304624e-12    8.0148466e-12    6.1239225e-12    7.743233e-14    5.7236688e-13    0    4.7799636e-12    9.0464282e-13    0    1.1374397e-12    0    1.4113536e-12    0    2.5139831e-12    4.9243976e-11    0    0    0    0    0
1078.3492    3.5775534e-11    0    0    0    0    0    0    0    1.7540866e-13    1.2241373e-12    3.1269585e-12    4.7779597e-12    7.0718791e-12    8.2007129e-12    7.9117365e-12    6.0402949e-12    7.6196581e-14    5.6527858e-13    0    4.7155864e-12    8.9287487e-13    0    1.1237319e-12    0    1.3951005e-12    0    2.479851e-12    4.861821e-11    0    0    0    0    0
1077.6258    3.5667232e-11    0    0    0    0    0    0    0    1.7366232e-13    1.2113909e-12    3.0920673e-12    4.7215168e-12    6.9872622e-12    8.1018256e-12    7.8135566e-12    5.9605592e-12    7.50143e-14    5.585335e-13    0    4.6542393e-12    8.816634e-13    0    1.1107116e-12    0    1.3796908e-12    0    2.4473247e-12    4.8022513e-11    0    0    0    0    0
1076.9025    3.5564326e-11    0    0    0    0    0    0    0    1.7200767e-13    1.1992955e-12    3.0588791e-12    4.6677327e-12    6.9066371e-12    8.0076142e-12    7.7199648e-12    5.8844448e-12    7.3881755e-14    5.5210792e-13    0    4.5957117e-12    8.7096982e-13    0    1.0983312e-12    0    1.365066e-12    0    2.4162924e-12    4.74548e-11    0    0    0    0    0
1076.1791    3.5466029e-11    0    0    0    0    0    0    0    1.7043872e-13    1.1878084e-12    3.0272822e-12    4.6164323e-12    6.8297404e-12    7.9177695e-12    7.6306571e-12    5.811711e-12    7.2795619e-14    5.4598073e-13    0    4.5398159e-12    8.6075985e-13    0    1.0865482e-12    0    1.3511741e-12    0    2.3866547e-12    4.6913221e-11    0    0    0    0    0
1075.4558    3.5371644e-11    0    0    0    0    0    0    0    1.6895016e-13    1.1768917e-12    2.9971768e-12    4.5674596e-12    6.7563371e-12    7.8320157e-12    7.5453623e-12    5.7421427e-12    7.1752915e-14    5.4013315e-13    0    4.4863846e-12    8.5100291e-13    0    1.0753251e-12    0    1.337969e-12    0    2.3583228e-12    4.6396121e-11    0    0    0    0    0
1074.7324    3.5280546e-11    0    0    0    0    0    0    0    1.6753723e-13    1.1665115e-12    2.9684738e-12    4.5206746e-12    6.6862167e-12    7.7501057e-12    7.4638371e-12    5.6755471e-12    7.0750966e-14    5.3454832e-13    0    4.4352676e-12    8.4167154e-13    0    1.064628e-12    0    1.325409e-12    0    2.3312169e-12    4.590202e-11    0    0    0    0    0
1074.009    3.5192172e-11    0    0    0    0    0    0    0    1.6619565e-13    1.1566371e-12    2.9410928e-12    4.4759517e-12    6.6191897e-12    7.6718167e-12    7.3858623e-12    5.61175e-12    6.9787352e-14    5.2921106e-13    0    4.3863294e-12    8.3274104e-13    0    1.0544264e-12    0    1.313457e-12    0    2.3052651e-12    4.5429584e-11    0    0    0    0    0
1073.2857    3.5106015e-11    0    0    0    0    0    0    0    1.6492157e-13    1.1472412e-12    2.9149614e-12    4.4331772e-12    6.5550846e-12    7.5969477e-12    7.3112397e-12    5.5505941e-12    6.885988e-14    5.2410766e-13    0    4.3394474e-12    8.2418904e-13    0    1.0446928e-12    0    1.302079e-12    0    2.2804024e-12    4.4977606e-11    0    0    0    0    0
1072.5623    3.5021613e-11    0    0    0    0    0    0    0    1.637115e-13    1.1382988e-12    2.890014e-12    4.392248e-12    6.493746e-12    7.5253159e-12    7.2397895e-12    5.4919364e-12    6.7966551e-14    5.1922568e-13    0    4.2945103e-12    8.1599525e-13    0    1.0354021e-12    0    1.2912445e-12    0    2.2565697e-12    4.4544991e-11    0    0    0    0    0
1071.839    3.493854e-11    0    0    0    0    0    0    0    1.6256228e-13    1.1297871e-12    2.8661907e-12    4.3530701e-12    6.4350324e-12    7.4567549e-12    7.1713474e-12    5.4356461e-12    6.710554e-14    5.1455376e-13    0    4.2514165e-12    8.0814114e-13    0    1.0265318e-12    0    1.2809257e-12    0    2.233713e-12    4.4130739e-11    0    0    0    0    0
1071.1156    3.4856408e-11    0    0    0    0    0    0    0    1.6147101e-13    1.1216856e-12    2.8434369e-12    4.3155578e-12    6.3788142e-12    7.3911125e-12    7.1057636e-12    5.3816038e-12    6.6275171e-14    5.1008156e-13    0    4.2100731e-12    8.0060979e-13    0    1.0180608e-12    0    1.271097e-12    0    2.2117831e-12    4.373394e-11    0    0    0    0    0
1070.3923    3.4774856e-11    0    0    0    0    0    0    0    1.6043506e-13    1.1139752e-12    2.8217027e-12    4.2796324e-12    6.3249727e-12    7.3282492e-12    7.0429002e-12    5.3296999e-12    6.5473902e-14    5.0579956e-13    0    4.1703947e-12    7.9338566e-13    0    1.0099702e-12    0    1.261735e-12    0    2.1907345e-12    4.3353755e-11    0    0    0    0    0
1069.6689    3.4693547e-11    0    0    0    0    0    0    0    1.59452e-13    1.1066387e-12    2.800942e-12    4.2452215e-12    6.2733986e-12    7.2680365e-12    6.9826306e-12    5.2798331e-12    6.470031e-14    5.0169901e-13    0    4.1323028e-12    7.8645444e-13    0    1.0022423e-12    0    1.2528184e-12    0    2.1705256e-12    4.2989413e-11    0    0    0    0    0
1068.9456    3.4612167e-11    0    0    0    0    0    0    0    1.5851959e-13    1.0996598e-12    2.7811124e-12    4.2122584e-12    6.2239912e-12    7.2103557e-12    6.9248376e-12    5.23191e-12    6.3953077e-14    4.9777183e-13    0    4.0957246e-12    7.7980291e-13    0    9.9486094e-13    0    1.2443272e-12    0    2.1511178e-12    4.2640203e-11    0    0    0    0    0
1068.2222    3.4530421e-11    0    0    0    0    0    0    0    1.5763577e-13    1.093024e-12    2.7621748e-12    4.1806814e-12    6.1766571e-12    7.1550971e-12    6.869413e-12    5.1858442e-12    6.3230981e-14    4.9401055e-13    0    4.060593e-12    7.7341883e-13    0    9.8781114e-13    0    1.2362432e-12    0    2.1324753e-12    4.2305466e-11    0    0    0    0    0
1067.4989    3.4448028e-11    0    0    0    0    0    0    0    1.5679863e-13    1.0867173e-12    2.7440929e-12    4.1504331e-12    6.1313097e-12    7.102159e-12    6.8162562e-12    5.1415551e-12    6.2532882e-14    4.9040824e-13    0    4.0268455e-12    7.6729085e-13    0    9.8107895e-13    0    1.2285494e-12    0    2.114565e-12    4.198459e-11    0    0    0    0    0
1066.7755    3.4364723e-11    0    0    0    0    0    0    0    1.5600642e-13    1.0807272e-12    2.7268329e-12    4.1214603e-12    6.0878686e-12    7.0514465e-12    6.7652735e-12    5.0989679e-12    6.185772e-14    4.8695844e-13    0    3.9944239e-12    7.614084e-13    0    9.7465145e-13    0    1.2212299e-12    0    2.0973561e-12    4.1677007e-11    0    0    0    0    0
1066.0522    3.4280254e-11    0    0    0    0    0    0    0    1.5525747e-13    1.0750417e-12    2.7103633e-12    4.0937134e-12    6.0462588e-12    7.0028715e-12    6.7163778e-12    5.0580129e-12    6.1204502e-14    4.8365515e-13    0    3.9632741e-12    7.557616e-13    0    9.6851656e-13    0    1.2142701e-12    0    2.0808197e-12    4.1382187e-11    0    0    0    0    0
1065.3288    3.4194377e-11    0    0    0    0    0    0    0    1.5455027e-13    1.0696499e-12    2.6946549e-12    4.067146e-12    6.0064101e-12    6.9563514e-12    6.6694875e-12    5.0186246e-12    6.0572298e-14    4.8049275e-13    0    3.9333452e-12    7.5034126e-13    0    9.6266302e-13    0    1.2076562e-12    0    2.0649289e-12    4.1099634e-11    0    0    0    0    0
1064.6055    3.4106861e-11    0    0    0    0    0    0    0    1.5388337e-13    1.0645414e-12    2.6796802e-12    4.0417148e-12    5.9682571e-12    6.911809e-12    6.6245263e-12    4.9807419e-12    5.9960236e-14    4.7746599e-13    0    3.90459e-12    7.4513874e-13    0    9.5708031e-13    0    1.2013754e-12    0    2.0496586e-12    4.0828886e-11    0    0    0    0    0
1063.8821    3.401748e-11    0    0    0    0    0    0    0    1.5325545e-13    1.0597065e-12    2.6654136e-12    4.0173791e-12    5.9317382e-12    6.8691721e-12    6.5814227e-12    4.9443074e-12    5.9367496e-14    4.7456994e-13    0    3.8769638e-12    7.4014596e-13    0    9.5175852e-13    0    1.1954157e-12    0    2.034985e-12    4.0569507e-11    0    0    0    0    0
1063.1588    3.3926018e-11    0    0    0    0    0    0    0    1.5266524e-13    1.0551363e-12    2.651831e-12    3.994101e-12    5.8967959e-12    6.8283726e-12    6.5401094e-12    4.9092672e-12    5.8793305e-14    4.7179997e-13    0    3.8504249e-12    7.353553e-13    0    9.4668841e-13    0    1.1897658e-12    0    2.0208859e-12    4.0321089e-11    0    0    0    0    0
1062.4354    3.3832263e-11    0    0    0    0    0    0    0    1.5211159e-13    1.0508222e-12    2.6389098e-12    3.9718444e-12    5.8633757e-12    6.7893467e-12    6.5005232e-12    4.8755704e-12    5.8236935e-14    4.6915174e-13    0    3.8249337e-12    7.3075962e-13    0    9.4186124e-13    0    1.184415e-12    0    2.0073405e-12    4.0083249e-11    0    0    0    0    0
1061.712    3.3736011e-11    0    0    0    0    0    0    0    1.5159338e-13    1.0467563e-12    2.6266286e-12    3.9505758e-12    5.8314267e-12    6.7520341e-12    6.4626045e-12    4.8431692e-12    5.7697698e-14    4.6662115e-13    0    3.8004533e-12    7.2635217e-13    0    9.372688e-13    0    1.1793534e-12    0    1.994329e-12    3.9855624e-11    0    0    0    0    0
1060.9887    3.3637061e-11    0    0    0    0    0    0    0    1.5110958e-13    1.0429311e-12    2.6149675e-12    3.9302632e-12    5.8009006e-12    6.7163782e-12    6.4262971e-12    4.8120184e-12    5.7174945e-14    4.6420434e-13    0    3.7769486e-12    7.221266e-13    0    9.3290336e-13    0    1.1745716e-12    0    1.9818328e-12    3.9637875e-11    0    0    0    0    0
1060.2653    3.3535216e-11    0    0    0    0    0    0    0    1.5065921e-13    1.0393394e-12    2.6039076e-12    3.9108766e-12    5.771752e-12    6.6823254e-12    6.391548e-12    4.7820752e-12    5.6668058e-14    4.6189767e-13    0    3.7543866e-12    7.180769e-13    0    9.287576e-13    0    1.1700607e-12    0    1.9698344e-12    3.9429678e-11    0    0    0    0    0
1059.542    3.3430287e-11    0    0    0    0    0    0    0    1.5024136e-13    1.0359747e-12    2.593431e-12    3.8923878e-12    5.7439379e-12    6.649825e-12    6.358307e-12    4.7532993e-12    5.6176455e-14    4.5969767e-13    0    3.7327358e-12    7.1419738e-13    0    9.2482463e-13    0    1.1658123e-12    0    1.9583172e-12    3.923073e-11    0    0    0    0    0
