zem    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL
1084.136    1.4228059e-11    0    0    0    0    0    0    0    2.7451262e-16    5.4248171e-15    0    0    0    0    0    0    0    0    0    0    0    1.1182786e-15    5.1746516e-14    2.3484375e-14    9.1747255e-14    1.8404698e-14    0    0    0    0    0    0    0
1083.4126    1.4226763e-11    0    0    0    0    0    0    0    2.7771056e-16    5.4827716e-15    0    0    0    0    0    0    0    0    0    0    0    1.131134e-15    5.2336377e-14    2.3743578e-14    9.2775394e-14    1.8605813e-14    0    0    0    0    0    0    0
1082.6893    1.4221867e-11    0    0    0    0    0    0    0    2.8093785e-16    5.5412212e-15    0    0    0    0    0    0    0    0    0    0    0    1.1441211e-15    5.2932016e-14    2.4005213e-14    9.3813361e-14    1.8808787e-14    0    0    0    0    0    0    0
1081.9659    1.421328e-11    0    0    0    0    0    0    0    2.8419461e-16    5.6001689e-15    0    0    0    0    0    0    0    0    0    0    0    1.1572412e-15    5.353348e-14    2.4269299e-14    9.486124e-14    1.9013633e-14    0    0    0    0    0    0    0
1081.2426    1.4200907e-11    0    0    0    0    0    0    0    2.87481e-16    5.6596176e-15    0    0    0    0    0    0    0    0    0    0    0    1.1704956e-15    5.4140822e-14    2.4535857e-14    9.5919112e-14    1.9220366e-14    0    0    0    0    0    0    0
1080.5192    1.4184655e-11    0    0    0    0    0    0    0    2.9079715e-16    5.71957e-15    0    0    0    0    0    0    0    0    0    0    0    1.1838858e-15    5.4754092e-14    2.4804906e-14    9.6987061e-14    1.9429003e-14    0    0    0    0    0    0    0
1079.7959    1.4164426e-11    0    0    0    0    0    0    0    2.9414319e-16    5.780029e-15    0    0    0    0    0    0    0    0    0    0    0    1.1974133e-15    5.5373339e-14    2.5076468e-14    9.8065171e-14    1.9639557e-14    0    0    0    0    0    0    0
1079.0725    1.4140123e-11    0    0    0    0    0    0    0    2.9751925e-16    5.8409975e-15    0    0    0    0    0    0    0    0    0    0    0    1.2110793e-15    5.5998616e-14    2.5350562e-14    9.9153526e-14    1.9852045e-14    0    0    0    0    0    0    0
1078.3492    1.4111646e-11    0    0    0    0    0    0    0    3.0092547e-16    5.9024783e-15    0    0    0    0    0    0    0    0    0    0    0    1.2248855e-15    5.6629974e-14    2.562721e-14    1.0025221e-13    2.0066482e-14    0    0    0    0    0    0    0
1077.6258    1.4078894e-11    0    0    0    0    0    0    0    3.0436197e-16    5.964474e-15    0    0    0    0    0    0    0    0    0    0    0    1.2388331e-15    5.7267464e-14    2.5906432e-14    1.0136131e-13    2.0282882e-14    0    0    0    0    0    0    0
1076.9025    1.4041766e-11    0    0    0    0    0    0    0    3.0782885e-16    6.0269876e-15    0    0    0    0    0    0    0    0    0    0    0    1.2529238e-15    5.7911139e-14    2.6188248e-14    1.0248091e-13    2.0501262e-14    0    0    0    0    0    0    0
1076.1791    1.4000156e-11    0    0    0    0    0    0    0    3.1132625e-16    6.0900216e-15    0    0    0    0    0    0    0    0    0    0    0    1.2671589e-15    5.856105e-14    2.647268e-14    1.0361109e-13    2.0721637e-14    0    0    0    0    0    0    0
1075.4558    1.395396e-11    0    0    0    0    0    0    0    3.1485428e-16    6.1535787e-15    0    0    0    0    0    0    0    0    0    0    0    1.2815401e-15    5.9217249e-14    2.6759749e-14    1.0475194e-13    2.0944022e-14    0    0    0    0    0    0    0
1074.7324    1.3903071e-11    0    0    0    0    0    0    0    3.1841303e-16    6.2176617e-15    0    0    0    0    0    0    0    0    0    0    0    1.2960688e-15    5.987979e-14    2.7049475e-14    1.0590355e-13    2.1168433e-14    0    0    0    0    0    0    0
